
   # PLAYER                       :  RATING  ERROR     POINTS    PLAYED   (%)  CFS(%)        W       D        L  D(%)
2189 weights_run2_702994.pb.gz    :    2398     10     2652.5      6000  44.2      50     2629      47     3324   0.8
2190 weights_run2_702011.pb.gz    :    2398     11     2575.5      6000  42.9      50     2439     273     3288   4.5
2191 weights_run2_703431.pb.gz    :    2398     10     2575.5      6000  42.9      50     2531      89     3380   1.5
2192 weights_run2_702417.pb.gz    :    2398     10     2619.5      6000  43.7      50     2579      81     3340   1.4
2193 weights_run2_702813.pb.gz    :    2398     11     2565.0      6000  42.8      51     2527      76     3397   1.3
2194 weights_run2_702575.pb.gz    :    2398     11     2691.0      6000  44.9      50     2652      78     3270   1.3
2195 weights_run2_702641.pb.gz    :    2398     11     2583.0      6000  43.0      50     2525     116     3359   1.9
2196 weights_run2_701996.pb.gz    :    2398     10     2647.0      6000  44.1      50     2461     372     3167   6.2
2197 weights_run2_703252.pb.gz    :    2398     11     2610.0      6000  43.5      50     2554     112     3334   1.9
2198 weights_run2_702414.pb.gz    :    2398      9     2578.0      6000  43.0      50     2536      84     3380   1.4
2199 weights_run2_701473.pb.gz    :    2398     10     2667.5      6000  44.5      50     2518     299     3183   5.0
2200 weights_run3_714269.pb.gz    :    2398     11     2670.5      6000  44.5      50     2604     133     3263   2.2
2201 weights_run2_702561.pb.gz    :    2398     10     2617.5      6000  43.6      50     2564     107     3329   1.8
2202 weights_run2_701736.pb.gz    :    2398     11     2592.0      6000  43.2      50     2425     334     3241   5.6
2203 weights_run2_702525.pb.gz    :    2398     11     2636.5      6000  43.9      50     2600      73     3327   1.2
2204 weights_run2_701378.pb.gz    :    2398     10     2633.5      6000  43.9      50     2501     265     3234   4.4
2205 weights_run2_703496.pb.gz    :    2398     10     2632.5      6000  43.9      50     2561     143     3296   2.4
2206 weights_run2_702909.pb.gz    :    2398      9     2599.0      6000  43.3      50     2551      96     3353   1.6
2207 weights_run2_701734.pb.gz    :    2398     11     2530.5      6000  42.2      50     2360     341     3299   5.7
2208 weights_run2_703426.pb.gz    :    2398     10     2558.0      6000  42.6      50     2512      92     3396   1.5
2209 weights_run2_701903.pb.gz    :    2398     10     2552.5      6000  42.5      50     2468     169     3363   2.8
2210 weights_run2_703161.pb.gz    :    2398     11     2621.0      6000  43.7      50     2584      74     3342   1.2
2211 weights_run2_702596.pb.gz    :    2398     12     2594.0      6000  43.2      50     2563      62     3375   1.0
2212 weights_run2_702457.pb.gz    :    2398     10     2595.5      6000  43.3      50     2565      61     3374   1.0
2213 weights_run2_703411.pb.gz    :    2398      9     2557.0      6000  42.6      50     2511      92     3397   1.5
2214 weights_run2_703403.pb.gz    :    2398     11     2517.5      6000  42.0      50     2463     109     3428   1.8
2215 weights_run2_701747.pb.gz    :    2398     10     2525.0      6000  42.1      50     2358     334     3308   5.6
2216 weights_run2_703570.pb.gz    :    2398      9     2582.0      6000  43.0      50     2527     110     3363   1.8
2217 weights_run2_702753.pb.gz    :    2398     11     2591.5      6000  43.2      50     2535     113     3352   1.9
2218 weights_run2_702472.pb.gz    :    2397     11     2672.5      6000  44.5      50     2626      93     3281   1.6
2219 weights_run2_702640.pb.gz    :    2397     11     2626.5      6000  43.8      50     2566     121     3313   2.0
2220 weights_run2_702819.pb.gz    :    2397     11     2634.5      6000  43.9      50     2587      95     3318   1.6
2221 weights_run2_701516.pb.gz    :    2397     11     2651.0      6000  44.2      50     2542     218     3240   3.6
2222 weights_run2_702566.pb.gz    :    2397     11     2669.5      6000  44.5      50     2638      63     3299   1.1
2223 weights_run2_703370.pb.gz    :    2397     11     2637.5      6000  44.0      50     2600      75     3325   1.3
2224 weights_run2_701361.pb.gz    :    2397     10     2673.0      6000  44.5      50     2550     246     3204   4.1
2225 weights_run2_701992.pb.gz    :    2397     10     2610.0      6000  43.5      50     2415     390     3195   6.5
2226 weights_run2_703008.pb.gz    :    2397      9     2654.5      6000  44.2      50     2587     135     3278   2.3
2227 weights_run2_703162.pb.gz    :    2397     11     2626.5      6000  43.8      50     2594      65     3341   1.1
2228 weights_run3_714301.pb.gz    :    2397     11     2647.5      6000  44.1      50     2597     101     3302   1.7
2229 weights_run2_703017.pb.gz    :    2397     11     2661.0      6000  44.4      50     2619      84     3297   1.4
2230 weights_run2_702627.pb.gz    :    2397     10     2621.0      6000  43.7      50     2582      78     3340   1.3
2231 weights_run2_702703.pb.gz    :    2397      9     2657.5      6000  44.3      50     2610      95     3295   1.6
2232 weights_run2_702807.pb.gz    :    2397     10     2545.5      6000  42.4      50     2506      79     3415   1.3
2233 weights_run2_703305.pb.gz    :    2397     11     2566.0      6000  42.8      50     2513     106     3381   1.8
2234 weights_run2_702886.pb.gz    :    2397     10     2576.0      6000  42.9      50     2540      72     3388   1.2
2235 weights_run2_701793.pb.gz    :    2397     10     2526.5      6000  42.1      50     2388     277     3335   4.6
2236 weights_run2_703045.pb.gz    :    2397     10     2525.5      6000  42.1      50     2479      93     3428   1.6
2237 weights_run3_714297.pb.gz    :    2397     10     2645.5      6000  44.1      50     2584     123     3293   2.0
2238 weights_run2_702845.pb.gz    :    2397     10     2598.0      6000  43.3      50     2568      60     3372   1.0
2239 weights_run2_702039.pb.gz    :    2397     11     2517.0      6000  42.0      50     2426     182     3392   3.0
2240 weights_run2_701301.pb.gz    :    2397     12     2674.5      6000  44.6      51     2531     287     3182   4.8
2241 weights_run2_702887.pb.gz    :    2397     11     2590.0      6000  43.2      50     2555      70     3375   1.2
2242 weights_run2_703160.pb.gz    :    2397     11     2585.5      6000  43.1      50     2531     109     3360   1.8
2243 weights_run2_703213.pb.gz    :    2397      9     2513.0      6000  41.9      50     2453     120     3427   2.0
2244 weights_run2_703062.pb.gz    :    2397     10     2550.5      6000  42.5      50     2501      99     3400   1.6
2245 weights_run2_701897.pb.gz    :    2397     10     2612.5      6000  43.5      50     2518     189     3293   3.1
2246 weights_run2_702549.pb.gz    :    2397     11     2586.5      6000  43.1      50     2552      69     3379   1.1
2247 weights_run2_702585.pb.gz    :    2397     10     2516.0      6000  41.9      50     2474      84     3442   1.4
2248 weights_run2_701394.pb.gz    :    2397     11     2674.5      6000  44.6      50     2537     275     3188   4.6
2249 weights_run2_702817.pb.gz    :    2397     11     2673.0      6000  44.5      50     2638      70     3292   1.2
2250 weights_run2_701634.pb.gz    :    2397     11     2626.5      6000  43.8      50     2431     391     3178   6.5
2251 weights_run2_703494.pb.gz    :    2397      9     2653.0      6000  44.2      50     2582     142     3276   2.4
2252 weights_run2_702435.pb.gz    :    2397      9     2528.0      6000  42.1      50     2486      84     3430   1.4
2253 weights_run2_702891.pb.gz    :    2397     12     2619.0      6000  43.6      50     2584      70     3346   1.2
2254 weights_run2_702580.pb.gz    :    2397     11     2640.5      6000  44.0      50     2586     109     3305   1.8
2255 weights_run2_701642.pb.gz    :    2397     12     2678.5      6000  44.6      50     2500     357     3143   6.0
2256 weights_run2_702558.pb.gz    :    2397     11     2671.5      6000  44.5      50     2620     103     3277   1.7
2257 weights_run2_703371.pb.gz    :    2397     10     2638.5      6000  44.0      50     2591      95     3314   1.6
2258 weights_run2_703182.pb.gz    :    2397     11     2537.0      6000  42.3      50     2479     116     3405   1.9
2259 weights_run2_703275.pb.gz    :    2397     12     2591.0      6000  43.2      50     2540     102     3358   1.7
2260 weights_run2_702564.pb.gz    :    2397     10     2678.5      6000  44.6      50     2634      89     3277   1.5
2261 weights_run2_702665.pb.gz    :    2397     10     2629.5      6000  43.8      50     2589      81     3330   1.4
2262 weights_run3_714253.pb.gz    :    2397     11     2655.5      6000  44.3      50     2611      89     3300   1.5
2263 weights_run2_703419.pb.gz    :    2397     11     2631.5      6000  43.9      50     2592      79     3329   1.3
2264 weights_run2_701710.pb.gz    :    2397     10     2529.0      6000  42.1      50     2375     308     3317   5.1
2265 weights_run2_702657.pb.gz    :    2396     11     2652.0      6000  44.2      50     2588     128     3284   2.1
2266 weights_run2_702915.pb.gz    :    2396     10     2628.0      6000  43.8      50     2589      78     3333   1.3
2267 weights_run2_701824.pb.gz    :    2396     11     2640.5      6000  44.0      50     2529     223     3248   3.7
2268 weights_run2_703377.pb.gz    :    2396     10     2591.0      6000  43.2      50     2543      96     3361   1.6
2269 weights_run2_702681.pb.gz    :    2396     10     2588.5      6000  43.1      50     2554      69     3377   1.1
2270 weights_run2_702715.pb.gz    :    2396     10     2558.0      6000  42.6      50     2528      60     3412   1.0
2271 weights_run2_701631.pb.gz    :    2396     11     2661.0      6000  44.4      50     2492     338     3170   5.6
2272 weights_run2_702423.pb.gz    :    2396     11     2568.0      6000  42.8      50     2521      94     3385   1.6
2273 weights_run2_701841.pb.gz    :    2396     10     2480.5      6000  41.3      51     2316     329     3355   5.5
2274 weights_run2_703487.pb.gz    :    2396     11     2640.5      6000  44.0      50     2592      97     3311   1.6
2275 weights_run2_702840.pb.gz    :    2396     11     2600.5      6000  43.3      50     2567      67     3366   1.1
2276 weights_run2_702529.pb.gz    :    2396     11     2710.0      6000  45.2      50     2647     126     3227   2.1
2277 weights_run2_702477.pb.gz    :    2396     10     2548.0      6000  42.5      50     2510      76     3414   1.3
2278 weights_run2_702004.pb.gz    :    2396     11     2588.0      6000  43.1      50     2493     190     3317   3.2
2279 weights_run2_702567.pb.gz    :    2396     11     2615.0      6000  43.6      50     2564     102     3334   1.7
2280 weights_run2_702483.pb.gz    :    2396     10     2593.5      6000  43.2      50     2548      91     3361   1.5
2281 weights_run2_701738.pb.gz    :    2396     11     2589.5      6000  43.2      50     2432     315     3253   5.3
2282 weights_run2_703340.pb.gz    :    2396      9     2525.5      6000  42.1      50     2470     111     3419   1.9
2283 weights_run2_702815.pb.gz    :    2396     10     2615.0      6000  43.6      50     2588      54     3358   0.9
2284 weights_run2_702465.pb.gz    :    2396     11     2549.0      6000  42.5      50     2507      84     3409   1.4
2285 weights_run2_702527.pb.gz    :    2396     11     2680.5      6000  44.7      50     2634      93     3273   1.6
2286 weights_run2_703346.pb.gz    :    2396     11     2559.5      6000  42.7      50     2498     123     3379   2.0
2287 weights_run2_701311.pb.gz    :    2396      8     2625.5      6000  43.8      50     2472     307     3221   5.1
2288 weights_run2_703170.pb.gz    :    2396      9     2576.0      6000  42.9      50     2536      80     3384   1.3
2289 weights_run2_703406.pb.gz    :    2396     11     2570.0      6000  42.8      50     2517     106     3377   1.8
2290 weights_run2_703164.pb.gz    :    2396     12     2637.5      6000  44.0      50     2584     107     3309   1.8
2291 weights_run2_703347.pb.gz    :    2396     11     2635.5      6000  43.9      50     2587      97     3316   1.6
2292 weights_run2_702497.pb.gz    :    2396      9     2638.5      6000  44.0      50     2592      93     3315   1.6
2293 weights_run2_702550.pb.gz    :    2396     11     2591.0      6000  43.2      50     2536     110     3354   1.8
2294 weights_run2_701848.pb.gz    :    2396     10     2483.5      6000  41.4      50     2356     255     3389   4.3
2295 weights_run3_714304.pb.gz    :    2396     10     2658.5      6000  44.3      50     2597     123     3280   2.0
2296 weights_run2_701789.pb.gz    :    2396     11     2482.0      6000  41.4      50     2377     210     3413   3.5
2297 weights_run2_701478.pb.gz    :    2396     11     2666.5      6000  44.4      50     2553     227     3220   3.8
